"row","column","cor","p"
"Area_of_triangle_mean","Area_of_triangle_max",0.329306884225724,2.69696518115925e-05
"Density_of_nucleus_mean","Area_of_triangle_min",-0.196110860509256,0.0141434828942644
"Density_of_nucleus_max","Area_of_triangle_min",-0.0903668049767791,0.261904668608901
"Density_of_nucleus_min","Area_of_triangle_min",-0.196110860509256,0.0141434828942644
"Density_of_nucleus_CoV","Area_of_triangle_min",-0.0884672457647417,0.393919806436024
"Density_of_clusters","Area_of_triangle_min",0.107700605569999,0.180812501546436
"Number_of_triangles","Area_of_triangle_min",-0.32589949969447,3.30058631501373e-05
"Perimeter_of_triangle_mean","Area_of_triangle_min",0.293306480284093,0.000202399902673012
"Perimeter_of_triangle_max","Area_of_triangle_min",0.0654902355493442,0.416638611760346
"Perimeter_of_triangle_min","Area_of_triangle_min",0.273447051259684,0.000552432697902061
"Perimeter_of_triangle_CoV","Area_of_triangle_min",0.0530634249122959,0.510605338196076
"Area_of_triangle_mean","Area_of_triangle_min",0.269782309721063,0.000659571241254708
"Area_of_triangle_max","Area_of_triangle_min",0.0409047278856478,0.612152540639252
"Density_of_nucleus_mean","Area_of_triangle_CoV",0.306725360273281,9.84072702441274e-05
"Density_of_nucleus_max","Area_of_triangle_CoV",0.327605434319677,2.98404912166816e-05
"Density_of_nucleus_min","Area_of_triangle_CoV",0.306725360273281,9.84072702441274e-05
"Density_of_nucleus_CoV","Area_of_triangle_CoV",-0.155431914295875,0.132564761932349
"Density_of_clusters","Area_of_triangle_CoV",0.428292558070953,2.44017017703158e-08
"Number_of_triangles","Area_of_triangle_CoV",-0.245433895369425,0.0020137911857061
"Perimeter_of_triangle_mean","Area_of_triangle_CoV",0.0986966946841477,0.220273046318614
"Perimeter_of_triangle_max","Area_of_triangle_CoV",0.601836917193327,0
"Perimeter_of_triangle_min","Area_of_triangle_CoV",0.0112730291682209,0.888919041897839
"Perimeter_of_triangle_CoV","Area_of_triangle_CoV",0.884824948467056,0
"Area_of_triangle_mean","Area_of_triangle_CoV",0.198630583568937,0.0129274185029171
"Area_of_triangle_max","Area_of_triangle_CoV",0.921931793165527,0
"Area_of_triangle_min","Area_of_triangle_CoV",0.021334929599055,0.791502404411061
"Density_of_nucleus_mean","COrE_corrln_mean",-0.144930485369814,0.0710487215227982
"Density_of_nucleus_max","COrE_corrln_mean",-0.462931947720793,1.16626974744349e-09
"Density_of_nucleus_min","COrE_corrln_mean",-0.144930485369814,0.0710487215227982
"Density_of_nucleus_CoV","COrE_corrln_mean",-0.233643065249903,0.0226812821368121
"Density_of_clusters","COrE_corrln_mean",-0.542147105083251,2.68229882749438e-13
"Number_of_triangles","COrE_corrln_mean",0.410629965751909,1.0137259431886e-07
"Perimeter_of_triangle_mean","COrE_corrln_mean",-0.446964382978521,4.9422397285781e-09
"Perimeter_of_triangle_max","COrE_corrln_mean",-0.104898352795136,0.192492343209263
"Perimeter_of_triangle_min","COrE_corrln_mean",-0.0891343852461456,0.268493469329357
"Perimeter_of_triangle_CoV","COrE_corrln_mean",-0.279841054022661,0.000403076978973793
"Area_of_triangle_mean","COrE_corrln_mean",-0.468099471490238,7.19175385910376e-10
"Area_of_triangle_max","COrE_corrln_mean",-0.181663825375425,0.0232287408213383
"Area_of_triangle_min","COrE_corrln_mean",-0.00214544510868673,0.978793833295344
"Area_of_triangle_CoV","COrE_corrln_mean",-0.18899462726815,0.0181329007948368
"Density_of_nucleus_mean","COrE_IDM_mean",0.0160836207202092,0.842042447181118
"Density_of_nucleus_max","COrE_IDM_mean",0.0431790260845018,0.59249897713189
"Density_of_nucleus_min","COrE_IDM_mean",0.0160836207202092,0.842042447181118
"Density_of_nucleus_CoV","COrE_IDM_mean",0.0545974964237166,0.599237009744687
"Density_of_clusters","COrE_IDM_mean",-0.000704473130671277,0.993036070328582
"Number_of_triangles","COrE_IDM_mean",-0.0178247763194277,0.825202678245881
"Perimeter_of_triangle_mean","COrE_IDM_mean",0.0449802524618633,0.577139971256211
"Perimeter_of_triangle_max","COrE_IDM_mean",-0.0878925980817248,0.275245462494606
