"row","column","cor","p"
"Circularity_Mean","chullLength_CoV",-0.375268482146174,1.38601692922791e-06
"Circularity_CoV","chullLength_CoV",0.344922730440175,1.03596619975832e-05
"Solidity_Min","chullLength_CoV",-0.235918261777464,0.00302793673254054
"Solidity_Mean","chullLength_CoV",-0.306007687674402,0.000102367963114247
"Solidity_CoV","chullLength_CoV",0.28786454398752,0.000268482868081232
"Max.diameter.um_Max","chullLength_CoV",0.370202162630925,1.96738187563383e-06
"Max.diameter.um_Min","chullLength_CoV",-0.232886514324618,0.00343686911709495
"Max.diameter.um_Mean","chullLength_CoV",0.000711692695495558,0.992964704571939
"Max.diameter.um_CoV","chullLength_CoV",0.984304078770749,0
"Min.diameter.um_Max","chullLength_CoV",0.327589669038087,2.98683891828411e-05
"Min.diameter.um_Min","chullLength_CoV",-0.0863242414979037,0.283935824075304
"Min.diameter.um_Mean","chullLength_CoV",-0.142550395929797,0.075862923415484
"Min.diameter.um_CoV","chullLength_CoV",0.933877861668901,0
"chullLength_Max","chullLength_CoV",0.318304122726943,5.13319068937701e-05
"chullLength_Min","chullLength_CoV",0.0375001764678346,0.642093551207726
"chullLength_Mean","chullLength_CoV",0.0816030830347926,0.311196229892445
"Area.um.2_Max","chullArea_Max",0.886666764059855,0
"Area.um.2_Min","chullArea_Max",-0.0907020266371523,0.260131799880998
"Area.um.2_Mean","chullArea_Max",-0.0173692046916609,0.829601429310568
"Area.um.2_CoV","chullArea_Max",0.745736037622069,0
"Length.um_Max","chullArea_Max",0.773217749244666,0
"Length.um_Min","chullArea_Max",-0.0392322183058224,0.626785238941327
"Length.um_Mean","chullArea_Max",-0.0420589420995536,0.602142526466561
"Length.um_CoV","chullArea_Max",0.281520566910739,0.000370580819702759
"Circularity_Max","chullArea_Max",0.105922300326595,0.188162448303086
"Circularity_Min","chullArea_Max",0.203337637309464,0.0108991501158648
"Circularity_Mean","chullArea_Max",0.042111010578437,0.601692685127123
"Circularity_CoV","chullArea_Max",-0.0454338934245704,0.573301274634442
"Solidity_Min","chullArea_Max",0.119087554284538,0.138682503107647
"Solidity_Mean","chullArea_Max",-0.00610454070172799,0.939710935024277
"Solidity_CoV","chullArea_Max",0.0245105786397896,0.761340796428525
"Max.diameter.um_Max","chullArea_Max",0.807863630076146,0
"Max.diameter.um_Min","chullArea_Max",-0.0454086258958017,0.573514772073425
"Max.diameter.um_Mean","chullArea_Max",-0.0505049022724993,0.531228018620704
"Max.diameter.um_CoV","chullArea_Max",0.23157961342971,0.00362801614504793
"Min.diameter.um_Max","chullArea_Max",0.848566611541215,0
"Min.diameter.um_Min","chullArea_Max",-0.0150276332288541,0.852291021427174
"Min.diameter.um_Mean","chullArea_Max",-0.0235892006580324,0.770057148789925
"Min.diameter.um_CoV","chullArea_Max",0.243168104633174,0.00222233137550054
"chullLength_Max","chullArea_Max",0.941909645281536,0
